,Unnamed: 0,PREFERRED_NAME,SMILES,SIZE,SIZE_CATEGORY,standardized SMILES,INCHIKEY,TSNE1,TSNE2
247,243,N-MeFHpSAA,CN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,70,big,CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LPJOBWYEYHXLOK-UHFFFAOYSA-N,30.012339720797197,0.7203473730617457
248,244,O-AmPr-FHpSA,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],77,big,C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IKTYOVKWKVJAFP-UHFFFAOYSA-N,-13.26445032,-0.558955019
249,245,FHpSA-PrA,C(CNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,70,big,O=C(O)CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YCIUMGKHNFKNSR-UHFFFAOYSA-N,-33.12406281,-6.411013524
250,246,FHpSAA,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,69,big,O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LAAXCIZXZCKWFF-UHFFFAOYSA-N,27.784626641184303,16.301243155250482
251,247,AmPr-FHpSA,C[NH+](C)CCC[N-]S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,75,big,C[NH+](C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MXMAWYGDOPJTGG-UHFFFAOYSA-O,15.203695593697296,-11.4927682
252,248,N-EtFHpSAA,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,71,big,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IOQHTIQMCISFKB-UHFFFAOYSA-N,7.340218883713931,17.715867969204844
253,249,AmPr-FHpSA-PrA,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,84,big,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VFMMVOCUMGRBTL-UHFFFAOYSA-M,27.12992703347796,16.298946959358315
254,250,PFHpS,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F,62,big,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OYGQVDSRYXATEL-UHFFFAOYSA-N,27.480945776130167,15.885668293638735
255,251,PFHpSi,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F,59,medium,O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HIGWWAXSYVZPJR-UHFFFAOYSA-N,-2.827012961,-19.83146918
256,252,FHpSA-PrAn,C(C[N+])C[N-]S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,72,big,[N+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IAHHLQZMNITZCX-UHFFFAOYSA-N,19.790240829897353,0.4770996230800726
257,253,M-AmPr-FHpSA,C[NH2+]CCC[N-]S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,73,big,C[NH2+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CGXZSBXMTGIUIW-UHFFFAOYSA-O,30.67296380863967,-3.719675172
258,254,FHpSA,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F,62,big,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZYBNLNNCZHCXAC-UHFFFAOYSA-N,4.605494442793696,3.0846306781386557
259,255,AmPr-FHxSA,CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,61,big,CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,INDOGKYZYLAGEM-UHFFFAOYSA-N,-8.999926092,-7.068325061
260,256,N-EtFHxSAA,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,64,big,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ISFCQODURJEALJ-UHFFFAOYSA-N,26.473712679230854,1.9809940153961783
261,257,PFHxSi,C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,52,medium,O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MBOVYIOUPFHQAO-UHFFFAOYSA-N,-3.461006138,-14.79201496
262,258,PFHxS,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,55,medium,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QZHDEAJFRJCDMF-UHFFFAOYSA-N,27.400731708383567,15.650916611173752
263,259,FHxSA,C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,55,medium,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WDZLGCSJJWEQJO-UHFFFAOYSA-N,27.140899359337187,16.09517844287936
264,260,FSxSAA,C(C(=O)O)[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,65,big,O=C(O)C[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JPJMMYNIRJHUFI-UHFFFAOYSA-N,32.274728403347225,1.9498817869479623
265,261,AmPr-FHxSA-TP2,C(C[NH3+])C[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,67,big,[NH3+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KHGLZJPYTKGGIG-UHFFFAOYSA-O,31.862772155235554,2.632276786709756
266,262,FHxSA-PrA,C(C[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,66,big,O=C(O)CC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WTAHNRWTZDPBPP-UHFFFAOYSA-N,31.966206783470717,2.4697838587358136
267,263,AmPr-FHxSA-TP3,C(C[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C=O,63,big,O=CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SCFSWFJOZWFEPI-UHFFFAOYSA-N,31.413906653751777,-1.56528406
268,264,PFHxSi,C(C(C(C(F)(F)S(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,54,medium,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IYYLVCKNCOIEJX-UHFFFAOYSA-M,-22.10155487,-7.467527175
269,265,PFHxS,C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,58,medium,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QZHDEAJFRJCDMF-UHFFFAOYSA-M,-9.641634674,7.1877179322753815
270,266,OAmPr-FHxSA,C[N+](C)(CCC[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],73,big,C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GYUMZOLTMNIHME-UHFFFAOYSA-N,-8.695120059,16.643902258747705
271,267,AmPr-FHxSA,C[NH+](C)CCC[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,68,big,C[NH+](C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PWCZPHBZZTYGGK-UHFFFAOYSA-O,31.14128281679763,-1.64233469
272,268,M-AmPr-FHxSA,C[NH2+]CCC[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,66,big,C[NH2+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NIHQOAOJQVLBPT-UHFFFAOYSA-O,8.805999243,8.475147381784698
273,269,N-MeFHxSAA,CN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,63,big,CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YGKAWLSSJSOXNM-UHFFFAOYSA-N,26.775177823876177,14.790770713438954
274,270,FHxSA-PrA,C(CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,63,big,O=C(O)CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KAOGRAQZTKDYIY-UHFFFAOYSA-N,-13.61321438,-1.146224148
275,271,FHxSAA,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,62,big,O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QMSAJIZZWDYZCW-UHFFFAOYSA-N,24.17108438970555,-13.59825763
276,272,FHxSA-PrAn,C(C[N+])C[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,65,big,[N+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QBQQNUIKHVUWTJ-UHFFFAOYSA-N,30.53422570069539,-13.27808514
277,273,O-AmPr-FHxSA,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],70,big,C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AJHOIKIILYAOBA-UHFFFAOYSA-N,23.449066243083735,5.655354338642078
278,274,M-AmPr-FHxSA,C[N+]CCC[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,64,big,C[N+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YZDXINGFFBUWPW-UHFFFAOYSA-N,27.724504128345576,16.32507896223918
279,275,AmPr-FHxSA-PrA,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,77,big,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KVUZRLRMQJMZBV-UHFFFAOYSA-M,26.12453815389032,1.6868700528587772
280,276,FOSAA,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,76,big,O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AYLOUUCBACYHAB-UHFFFAOYSA-N,22.396022440662115,-11.42161367
281,277,M-AmPr-FOSA,C[NH2+]CCC[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,80,big,C[NH2+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QUQDPVUYSNZJST-UHFFFAOYSA-O,31.863248618167848,3.258367877402096
282,278,O-AmPr-FOSA,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],84,big,C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NPRHMPPFGZNNJX-UHFFFAOYSA-N,-8.559988323,-7.133793885
283,279,AmPr-FOSA,C[NH+](C)CCC[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,82,big,C[NH+](C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ILTXPJQTAVSKDE-UHFFFAOYSA-O,27.526082375562755,15.87914994289156
284,280,N-MeFOSAA,CN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,77,big,CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QNDHIRFIMVNHBN-UHFFFAOYSA-N,29.376724114675522,0.3814315846424696
285,281,FOSA-PrA,C(CNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,77,big,O=C(O)CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XODISSAMZUDOQA-UHFFFAOYSA-N,19.489639760479648,-9.26434314
286,282,N-EtFOSAA,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,78,big,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CKRXVVGETMYFIO-UHFFFAOYSA-N,7.340218883713931,17.715867969204844
287,283,FOSA-PrAn,C(C[N+])C[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,79,big,[N+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GTUXAIIWLDDSGR-UHFFFAOYSA-N,30.507868249646467,-13.29774828
288,284,FOSA,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,69,big,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RRRXPPIDPYTNJG-UHFFFAOYSA-N,-5.942042453,-9.91371164
289,285,AmPr-FOSA-PrA,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,91,very big,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HBZPDQFJYMPSAU-UHFFFAOYSA-M,26.13112124,1.685257089995134
290,286,PFOSi,C(C(C(C(C(F)(F)S(=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,66,big,O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ODQDMKJQCXWECR-UHFFFAOYSA-N,26.66977544243026,-8.659913949
291,287,PFOS,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,69,big,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,27.40155420210872,16.023192440398624
292,288,AmPr-FPeSA-PrA,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,70,big,C[N+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,UUTALSKUEZIRBG-UHFFFAOYSA-M,-22.46175729,-0.878538737
293,289,O-AmPr-FPeSA,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],63,big,C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MHGNTUMFVTYUDG-UHFFFAOYSA-N,-24.14680816,-9.443062323
294,290,FPeSA-PrA,C(CNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,56,medium,O=C(O)CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AXNOOZOMOPIDDF-UHFFFAOYSA-N,-12.39133051,-1.297058193
295,291,FPeSAA,C(C(=O)O)NS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,55,medium,O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LQFCGTRMRYTKLO-UHFFFAOYSA-N,28.90160522408935,16.991088083779523
296,292,PFPeSi,C(C(C(F)(F)F)(F)F)(C(C(F)(F)S(=O)=O)(F)F)(F)F,45,medium,O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DIEDXXJXBQIPEP-UHFFFAOYSA-N,26.64057265962408,1.705754707220582
297,293,FPeSA-PrAn,C(C[N+])C[N-]S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,58,medium,[N+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PMTSVMOWLJWLPM-UHFFFAOYSA-N,15.964794699081427,0.72925098
298,294,AmPr-FPeSA,C[N+](C)CCC[N-]S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,60,big,C[N+](C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BMKUPWUNXJMAHR-UHFFFAOYSA-N,26.24330362020648,1.5709030763984206
299,295,PFPeS,C(C(C(F)(F)F)(F)F)(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F,48,medium,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ACEKLXZRZOWKRY-UHFFFAOYSA-N,-11.75450741,10.24071490133531
300,296,FPeSA,C(C(C(F)(F)F)(F)F)(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F,48,medium,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KTCODRNGNIXYDE-UHFFFAOYSA-N,5.760615134971887,7.439401384587643
301,297,M-AmPr-FPeSA,C[N+]CCC[N-]S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,57,medium,C[N+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BQAYBIGKFFZXFT-UHFFFAOYSA-N,-11.28195258,7.601655627409015
302,298,N-EtFPeSAA,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,57,medium,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MJELJHFNXRAPHF-UHFFFAOYSA-N,-11.71140206,5.501718819891921
303,299,N-MeFPeSAA,CN(CC(=O)O)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,56,medium,CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PCJKVWPGABCQGW-UHFFFAOYSA-N,28.86516938752315,1.0032577598762964
304,300,CEt-AmPr-FBSA-PrA,C[N+](C)(CCCN(CCC(=O)[O-])S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCC(=O)[O-],76,big,C[N+](C)(CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)[O-],MCEHNRJGXCTCKQ-UHFFFAOYSA-M,-27.26584214,3.782944767841215
305,301,Cet-AmPr-FHpAd,C[N+](C)(CCCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCC(=O)[O-],80,big,C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)[O-],JREGIWWPXUQSBC-UHFFFAOYSA-N,-27.08146035,3.802177034563916
306,302,FHpAd-PrA,C(CNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,66,big,O=C(O)CCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WIPMNTYSSRXAND-UHFFFAOYSA-N,32.05184808,1.7339647652523877
307,303,AmPr-FHpAd,CN(C)CCCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,64,big,CN(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,STMOMAISLIDGHH-UHFFFAOYSA-N,-2.715330609,-19.95203741
308,304,OAmPr-FHpAd,C[N+](C)(CCCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],73,big,C[N+](C)([O-])CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YHXVORTWNXVWIA-UHFFFAOYSA-N,18.41762685360138,-2.51142692
309,305,FHpAd-PrAn,C(CN)CNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,62,big,NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YIQVOMZDSOSAQY-UHFFFAOYSA-N,27.35992680877186,17.889359592273472
310,306,M-AmPr-FHpAd,CNCCCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,61,big,CNCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CIHUQYRKXMQLDI-UHFFFAOYSA-N,29.62082981424092,0.9287665797293848
311,307,PFPrDiA,C(=O)(C(C(=O)O)(F)F)O,21,small,O=C(O)C(F)(F)C(=O)O,LIHVFFFGWFBSAT-UHFFFAOYSA-N,-7.972220137,-18.22944921
312,308,DFTA,C(CO)C(C(C(C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,70,big,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XETVAXJOHQIQKB-UHFFFAOYSA-N,-3.479783288,-14.77781852
