,Unnamed: 0,SMILES,standardized SMILES,INCHIKEY,TSNE1,TSNE2
0,0,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,UZUFPBIDKMEQEQ-UHFFFAOYSA-N,-3.4600068230944845,-14.68985137306115
1,1,C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PCIUEQPBYFRTEM-UHFFFAOYSA-N,-6.924393514070312,-7.80737008474122
2,2,C(CO)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FLXYIZWPNQYPIT-UHFFFAOYSA-N,-9.027759404633912,4.29163764063722
3,3,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SNGREZUHAYWORS-UHFFFAOYSA-N,-10.450845123615178,-9.564261035374502
4,4,C(COP(=O)(O)O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MCYKSXMNSXNCIY-UHFFFAOYSA-N,6.881160458252325,-22.962102093787575
5,5,C(C(=O)[O-])(C(F)(F)F)O,O=C([O-])C(O)C(F)(F)F,BVKGUTLIPHZYCX-UHFFFAOYSA-M,27.415187974697925,16.860958965698742
6,6,C(CC(F)(F)F)C(=O)[O-],O=C([O-])CCC(F)(F)F,WTUCTMYLCMVYEX-UHFFFAOYSA-M,32.81524751058745,1.7753391081022418
7,7,C(=C\C(F)(F)F)/C(=O)[O-],O=C([O-])C=CC(F)(F)F,QZBAYURFHCTXOJ-UHFFFAOYSA-M,-8.559904856806417,24.024501495075892
8,8,C(C(=O)[O-])C(F)(F)F,O=C([O-])CC(F)(F)F,KSNKQSPJFRQSEI-UHFFFAOYSA-M,-18.64149631381138,5.130945624096902
9,9,C(C(C(=O)[O-])O)C(F)(F)F,O=C([O-])C(O)CC(F)(F)F,FGKVOERQNLHPOO-UHFFFAOYSA-M,8.815123658403843,-0.3931647839703128
10,10,[CH-](C=O)C(F)(F)F,O=C[CH-]C(F)(F)F,MAUKTDWQZCNIKE-UHFFFAOYSA-N,16.46749152126529,-17.519568299667178
11,11,[C-](=O)C(F)(F)F,O=[C-]C(F)(F)F,PCLJWLCYVVQVRY-UHFFFAOYSA-N,32.19801058994504,2.5608089262794613
12,12,C(C(C(F)(F)F)O)C(=O)[O-],O=C([O-])CC(O)C(F)(F)F,ASQMUMZEQLWJRC-UHFFFAOYSA-M,32.095904192830886,3.008179943233749
13,13,C(=O)(C(F)(F)F)[O-],O=C([O-])C(F)(F)F,DTQVDTLACAAQTR-UHFFFAOYSA-M,-3.413898856620123,-14.784277933840558
14,14,C(C(=O)C(F)(F)F)C(=O)[O-],O=C([O-])CC(=O)C(F)(F)F,LIQBKSIZAXKCPA-UHFFFAOYSA-M,27.399286651215107,16.778741978387313
15,15,C(CC(=O)[O-])CC(F)(F)F,O=C([O-])CCCC(F)(F)F,RUEXKRNFAABHHU-UHFFFAOYSA-M,32.74954321738865,2.1308327545343437
16,16,C(C(=O)CC(F)(F)F)C(=O)[O-],O=C([O-])CC(=O)CC(F)(F)F,AFWQDTMMYBTEOZ-UHFFFAOYSA-M,-3.449391274049046,-14.774375043013963
17,17,C(=C\C(=O)[O-])/CC(F)(F)F,O=C([O-])C=CCC(F)(F)F,DNJNMLSOKFTGMW-UHFFFAOYSA-M,23.115780954123807,-13.73961580909694
18,18,C(C(CC(F)(F)F)O)C(=O)[O-],O=C([O-])CC(O)CC(F)(F)F,ZLTDHNHHXMDPGA-UHFFFAOYSA-M,-22.521951017552365,-1.0802095376628613
19,19,[CH-](CC(F)(F)F)C=O,O=C[CH-]CC(F)(F)F,BRJQPDDEBLTSDW-UHFFFAOYSA-N,-9.7923254865296,-1.9615560197087083
20,20,C(C(F)(F)O)(F)(F)F,OC(F)(F)C(F)(F)F,NNZZMYIWZFZLHU-UHFFFAOYSA-N,-3.4597622624247593,-14.794448040115801
21,21,C(=O)(C(O)OC(C(F)(F)F)(F)F)[O-],O=C([O-])C(O)OC(F)(F)C(F)(F)F,REWNQICOKDEAFQ-UHFFFAOYSA-M,-6.513964662581646,-5.306214833200029
22,22,[F-],[F-],KRHYYFGTRYWZRS-UHFFFAOYSA-M,-3.45378937737716,-14.717188849200104
23,23,C(=O)(C(F)(F)F)O,O=C(O)C(F)(F)F,DTQVDTLACAAQTR-UHFFFAOYSA-N,25.827272633914536,10.391536163176262
24,24,C(C(=O)[O-])OC(C(F)(F)F)(F)F,O=C([O-])COC(F)(F)C(F)(F)F,JBAHPWZULBRKNC-UHFFFAOYSA-M,-28.980724444904727,-17.81426894918392
25,25,C(=O)(C(=O)[O-])[O-],O=C([O-])C(=O)[O-],MUBZPKHOEPUJKR-UHFFFAOYSA-L,28.783118049793234,-16.306443522816725
26,26,C(F)(F)(F)O,OC(F)(F)F,WZCZNEGTXVXAAS-UHFFFAOYSA-N,-3.4904282567361142,-14.802311843463373
27,27,C(C(=O)[O-])OC(F)(F)F,O=C([O-])COC(F)(F)F,CZXZCEUXKFLRHN-UHFFFAOYSA-M,1.2186224667105596,-8.838754663561259
28,28,C(=O)(C(O)OC(F)(F)F)[O-],O=C([O-])C(O)OC(F)(F)F,YSTZMMUZEOJJHF-UHFFFAOYSA-M,7.628065584478488,-5.880231399087085
29,29,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)F,DXZMPGDUJDCXSU-UHFFFAOYSA-N,-10.987744357073264,6.605676110027199
30,30,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)F)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)F,RVDBCBSNUKXEMD-UHFFFAOYSA-N,-10.861099440911117,7.417278963129951
31,31,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C(/F)\F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=C(F)F,SWOLYPMQXYEIPR-UHFFFAOYSA-N,30.918693933023405,-2.814625518193403
32,32,F,F,KRHYYFGTRYWZRS-UHFFFAOYSA-N,-3.4904282567361142,-14.802311843463373
33,33,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(F)(F)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(F)F,CKBXUBXXCBZYNN-UHFFFAOYSA-N,-10.794961429945923,7.425362404805445
34,34,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-],LTYOQGRJFJAKNA-UHFFFAOYSA-M,-10.798146071527338,7.425669592714955
35,35,C(C(=O)O)C(F)(F)F,O=C(O)CC(F)(F)F,KSNKQSPJFRQSEI-UHFFFAOYSA-N,21.66544357364307,-0.4639677884187055
36,36,C(C(=O)[O-])C(=O)[O-],O=C([O-])CC(=O)[O-],OFOBLEOULBTSOW-UHFFFAOYSA-L,-3.4308836494486594,-14.79700094966839
37,37,C(COC(F)(F)F)C(=O)[O-],O=C([O-])CCOC(F)(F)F,HZYSVGCHQALZGI-UHFFFAOYSA-M,-7.818291393948495,-28.07218987678603
38,38,C(C(=O)[O-])C(O)OC(F)(F)F,O=C([O-])CC(O)OC(F)(F)F,SKRICLUVNMPTHN-UHFFFAOYSA-M,31.461492664508853,-2.3911886282254535
39,39,C(CC(C(F)(F)F)(F)F)C(=O)[O-],O=C([O-])CCC(F)(F)C(F)(F)F,HHSIXPRDVJARSI-UHFFFAOYSA-M,-4.74427429642227,-8.680964032089257
40,40,C(=C(\C(C(F)(F)F)(F)F)/F)/C(=O)[O-],O=C([O-])C=C(F)C(F)(F)C(F)(F)F,ZJJJWFMRGDMLHL-UHFFFAOYSA-M,-8.45491747907241,-21.80785219324958
41,41,C(C(=O)[O-])(C(C(C(F)(F)F)(F)F)(F)F)O,O=C([O-])C(O)C(F)(F)C(F)(F)C(F)(F)F,CZCPDRGMDRNIGB-UHFFFAOYSA-M,27.25807446452922,17.742761744092636
42,42,[CH-](C=O)C(C(C(F)(F)F)(F)F)(F)F,O=C[CH-]C(F)(F)C(F)(F)C(F)(F)F,OOTZALPUCVRWKL-UHFFFAOYSA-N,21.661331872094603,-14.297550209318288
43,43,C(C(=O)[O-])C(C(F)(F)F)(F)F,O=C([O-])CC(F)(F)C(F)(F)F,UVLNQGHDUGHTGV-UHFFFAOYSA-M,-22.632015667479862,-0.9657304689222612
44,44,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)[O-],O=C([O-])C=CC(F)(F)C(F)(F)C(F)(F)F,KRBNWYYINLFKND-UHFFFAOYSA-M,-4.133505249374466,24.97692907681839
45,45,C(C(C(=O)[O-])O)C(C(C(F)(F)F)(F)F)(F)F,O=C([O-])C(O)CC(F)(F)C(F)(F)C(F)(F)F,WUVNXJKIROXZAH-UHFFFAOYSA-M,-35.32274464661534,-7.066165220658103
46,46,C(C(=O)[O-])C(C(C(F)(F)F)(F)F)(F)F,O=C([O-])CC(F)(F)C(F)(F)C(F)(F)F,NLAGAXIWWHZGCK-UHFFFAOYSA-M,-8.203095185205317,-7.349719478628472
47,47,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)F,ISFKSWMQWIRDNC-UHFFFAOYSA-M,32.98911910157339,1.9301377525650272
48,48,C(=O)(C(C(F)(F)F)(F)F)[O-],O=C([O-])C(F)(F)C(F)(F)F,LRMSQVBRUNSOJL-UHFFFAOYSA-M,-3.2847505586982195,-14.779722132160055
49,49,C(C(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)[O-],O=C([O-])CC(=O)C(F)(F)C(F)(F)C(F)(F)F,YYMGNMAMWUIVEN-UHFFFAOYSA-M,17.47012404675332,-0.4846158502095738
50,50,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)[O-],O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,YPJUNDFVDDCYIH-UHFFFAOYSA-M,-7.7252238919682075,6.639461126457958
51,51,C(C(=O)[O-])(C(C(F)(F)F)(F)F)O,O=C([O-])C(O)C(F)(F)C(F)(F)F,JNTFGUKXIMXLRS-UHFFFAOYSA-M,27.395030057350112,17.002395925737428
52,52,C(C(C(=O)[O-])O)C(C(F)(F)F)(F)F,O=C([O-])C(O)CC(F)(F)C(F)(F)F,BSCNIRCLHVGUEU-UHFFFAOYSA-M,33.73762233522569,0.9887745027016404
53,53,[C-](=O)C(C(C(F)(F)F)(F)F)(F)F,O=[C-]C(F)(F)C(F)(F)C(F)(F)F,VYCRIWMQBLQDTF-UHFFFAOYSA-N,32.4785055525345,2.7020371230979663
54,54,C(=C\C(C(F)(F)F)(F)F)/C(=O)[O-],O=C([O-])C=CC(F)(F)C(F)(F)F,NEEGCEUNMCQJQF-UHFFFAOYSA-M,-32.77961611716846,-6.469352496166191
55,55,[C-](=O)C(C(F)(F)F)(F)F,O=[C-]C(F)(F)C(F)(F)F,XFFNLSXVZRPNDD-UHFFFAOYSA-N,8.49941311000009,7.964284412874201
56,56,C(C(=O)C(C(F)(F)F)(F)F)C(=O)[O-],O=C([O-])CC(=O)C(F)(F)C(F)(F)F,XGQYALLQYFBMJC-UHFFFAOYSA-M,19.19842429703786,-21.55446285136518
57,57,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(/C(=C(\F)/F)/F)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C(F)=C(F)F,NWGPJZNLUAPHLD-UHFFFAOYSA-N,-10.861949799126887,7.455044330090527
58,58,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C/C(=C(/F)\F)/F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC(F)=C(F)F,KTDPZDQWHTVCPI-UHFFFAOYSA-N,-13.803842744199855,-0.5888232625072276
59,59,C(CC(=O)[O-])/C(=C(/F)\F)/F,O=C([O-])CCC(F)=C(F)F,YWHZHTHRRXAUFQ-UHFFFAOYSA-M,-4.083684398125366,-11.137892647070883
60,60,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(F)(F)O)F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C(F)C(O)(F)F,PPKXJAPYHAUUHX-UHFFFAOYSA-N,-12.895462439635537,-0.8892371560965487
61,61,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(=O)F)F)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C(F)C(=O)F,SYBRENHPANBUAP-UHFFFAOYSA-N,-10.972585504905792,7.504760939450404
62,62,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC/C(=C(\F)/F)/F)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(F)=C(F)F,GGVFQMYGROREEZ-UHFFFAOYSA-N,-10.793271103210433,7.42990305988557
63,63,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C(=C(\F)/F)/F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C(F)=C(F)F,IBYRJUMKGZQYBI-UHFFFAOYSA-N,-11.439771437061205,7.473389803951566
64,64,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(C(=O)[O-])F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C(F)C(=O)[O-],OATKGRDKRNIOFQ-UHFFFAOYSA-M,-12.600485421623754,3.242419094409606
65,65,C(CS(=O)(=O)[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TXGIGTRUEITPSC-UHFFFAOYSA-M,-12.087380272972208,10.492462555663186
66,66,[CH-](C=O)C(C(F)(F)F)(F)F,O=C[CH-]C(F)(F)C(F)(F)F,SERXUANIUBGOAA-UHFFFAOYSA-N,21.252987247451802,-14.833879931435632
67,67,C(C(=O)O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SWPJKZQOLDEXNB-UHFFFAOYSA-N,-2.3847368930330766,-15.56325382442908
68,68,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O)S(=O)(=O)[O-],O=S(=O)([O-])CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CLKKXXTUBIGOTC-UHFFFAOYSA-M,-14.865037148109,-9.086382476510348
69,69,[C-](=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=[C-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZJBOEMSPZGSZSZ-UHFFFAOYSA-N,-27.74119737011098,-17.871626179395356
70,70,C(C(=O)[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=C([O-])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PMNVMTIBUIRJHZ-UHFFFAOYSA-M,4.889964308915671,-12.155536541360636
71,71,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],O=C([O-])C=C(F)C(F)(F)C(F)(F)C(F)(F)F,CMFAKTRZLATJOA-UHFFFAOYSA-M,-23.956027337758332,-10.144726921028557
72,72,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)[O-],O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CXZGQIAOTKWCDB-UHFFFAOYSA-M,-7.543230975557211,6.614801766382765
73,73,[CH-](C=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=C[CH-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YUNXXDPQBWGUEV-UHFFFAOYSA-N,21.373776591916428,-14.138541999171437
74,74,C(C[O-])C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,[O-]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AIVGSDQUEGYUQL-UHFFFAOYSA-N,8.339250087558543,8.651955338480061
75,75,C(C(C(C(F)(F)F)(F)F)O)C(=O)[O-],O=C([O-])CC(O)C(F)(F)C(F)(F)F,ZYPIPHPPKPCWMR-UHFFFAOYSA-M,-32.693365020674634,-5.958170125293456
76,76,C(=C\S(=O)(=O)[O-])/C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=S(=O)([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RSEVEDLCRGNOHU-UHFFFAOYSA-M,-17.544393231948444,0.21585264659300887
77,77,C(C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)[O-],O=C(CS(=O)(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NGVZESOAYLJRCN-UHFFFAOYSA-M,-15.281373522995326,-2.4178877364776987
78,78,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MDGZRVCSTWUTMU-UHFFFAOYSA-N,-9.646999447844598,4.1076857245207625
79,79,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VIHJAWYQCFERKN-UHFFFAOYSA-N,-27.1535888920691,-18.969423171684138
80,80,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WVSBUXQVQMSEID-UHFFFAOYSA-N,-13.30754535062043,3.8820369375515678
81,81,C(CC(C(C(F)(F)F)(F)F)(F)F)C(=O)O,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)F,ISFKSWMQWIRDNC-UHFFFAOYSA-N,8.229279715129968,-6.91647615925086
82,82,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,YPJUNDFVDDCYIH-UHFFFAOYSA-N,-3.4904282567361142,-14.802311843463373
83,83,C(=C(\C(C(C(F)(F)F)(F)F)(F)F)/F)/C(=O)O,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)F,CMFAKTRZLATJOA-UHFFFAOYSA-N,-1.7019322837969872,-5.819616984380717
84,84,C(CS(=O)(=O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TXGIGTRUEITPSC-UHFFFAOYSA-N,17.766043046422638,3.4169443744028443
85,85,C(CO)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JCMNMOBHVPONLD-UHFFFAOYSA-N,32.439092881579,1.593202766684629
86,86,C(COP(=O)(O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BBLFCNLVILKUEU-UHFFFAOYSA-N,6.861827220071785,-22.99789345292343
87,87,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C/CC(F)(F)F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCC(F)(F)F,ODDYDECJLMUNBE-UHFFFAOYSA-N,30.37288637129173,-0.6779446757344808
88,88,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCCC(F)(F)F)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCC(F)(F)F,WOAWOTWOMUZGOC-UHFFFAOYSA-N,-11.089996336855185,7.4051874531615605
89,89,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1[C]([C]([C](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC(F)(F)F)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C]1O[C](n2cnc3c(N)ncnc32)[C](O)[C]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC(F)(F)F,RFNCTUZUTDWBJR-UHFFFAOYSA-N,19.91491505647556,-12.436210874253803
90,90,C(CC(=O)O)CC(F)(F)F,O=C(O)CCCC(F)(F)F,RUEXKRNFAABHHU-UHFFFAOYSA-N,7.854014822348759,-5.885009503033067
91,91,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(CC(F)(F)F)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CC(F)(F)F,KEZHGJUPSOUTOA-UHFFFAOYSA-N,-11.021563559234393,7.3883739732612685
92,92,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PXUULQAPEKKVAH-UHFFFAOYSA-M,-6.467503488513703,6.743158830137937
93,93,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QWHCZVLZUPZGSI-UHFFFAOYSA-M,32.02302738260551,1.8146629220462651
94,94,C(C(C(=O)[O-])O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C([O-])C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RAPSXLVXMPNRGD-UHFFFAOYSA-M,27.277979621360746,17.688522182281858
95,95,C(C(C(=O)[O-])O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=C([O-])C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SZBSIZRQZVQGIQ-UHFFFAOYSA-M,33.47062415752592,1.6624438239374413
96,96,[CH-](C=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C[CH-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OKYSXUIRJIUDMJ-UHFFFAOYSA-N,21.523598122054132,-14.097290476240191
97,97,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],O=C([O-])C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-M,-10.849763631312205,-9.90435806180473
98,97,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],O=C([O-])C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-M,-8.42414799860456,-21.789517176282178
