PREFERRED_NAME,INCHIKEY,SMILES
C2F5-O-CF2-CF2-O-CH2COOH;DiHydrogen-substituted fluoro diether Octanoic acid,CGZRLDHWESSDHL-UHFFFAOYSA-N,C(C(=O)O)OC(C(F)(F)OC(C(F)(F)F)(F)F)(F)F
"3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]propanamide",OLECHVVZXISXJP-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=N)O
"3-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)sulfanyl]propanamide",SSHUWZKETFGQSN-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=N)O
"3-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heneicosafluorododecyl)sulfanyl]propanamide",CDTXXBIXFCIQNO-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=N)O
"3-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluorotetradecyl)sulfanyl]propanamide",CTQCCVAWHBFDMB-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=N)O
"2-[(8-Chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-hexadecafluorooctyl)oxy]-1,1,2,2-tetrafluoroethane-1-sulfonic acid",SZVGIJOITCPDPM-UHFFFAOYSA-N,C(C(C(C(C(F)(F)OC(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(C(C(C(Cl)(F)F)(F)F)(F)F)(F)F
Perfluoro Ether heptanoic acid,RUWAFPLNUJKITJ-UHFFFAOYSA-N,C(=O)(C(C(C(C(F)(F)OC(F)(F)F)(F)F)(F)F)(F)F)O
"Hydrogen-substituted Perfluoro 3,6-dioxadecane sulfonic acid (H-PFO2DS);Hydrogen-substituted Perfluoro dietherdecane sulfonic acid",AYKCZRUIUYNCNA-UHFFFAOYSA-N,C(C(C(F)(F)OC(C(C(F)(F)F)(F)OC(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F
"Hydrogen-substituted Perfluoro 3,6-dioxanonane sulfonic acid (H-PFO2NS);Hydrogen-substituted Perfluoro diethernonane sulfonic acid",AMJITZIMZIPWMJ-UHFFFAOYSA-N,C(C(F)(F)OC(C(C(F)(F)F)(F)OC(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F
"2,2,3,3-Tetrafluoro-3-(trifluoromethoxy)propionic acid, Perfluoro-n-methoxy acetyl acid;Perfluoro Ether butanoic acid",IHYMJUVQLSNPPP-UHFFFAOYSA-N,C(=O)(C(F)(F)OC(F)(F)F)O
"1-Octanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-[3-(trimethoxysilyl)propyl]-;N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8- heptadecafluoro-N-[3- (trimethoxysilyl)propyl]octane-1-sulfonamide;Trimethoxysilane propylperfluoroocatane ethylsulfonamide",BFSVEUJCJYGSKA-UHFFFAOYSA-N,CCN(CCC[Si](OC)(OC)OC)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"8:2 fluorotelomer trichlorosilane;Silane, trichloro(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)-;trichloro(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)silane",VIFIHLXNOOCGLJ-UHFFFAOYSA-N,C(C[Si](Cl)(Cl)Cl)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)trimethoxysilane;8:2 fluorotelomer trimethylsiliane;Silane, (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)trimethoxy-",HJIMAFKWSKZMBK-UHFFFAOYSA-N,CO[Si](CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(OC)OC
"1,1,1,2,2,3,3,4,4-nonafluoro-6-[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)sulfanyl]hexane;bis 4:2 fluorotelomer thioether;bis C6 Gamma-Omega perfluoro sulfide",GNDNKCXEGXLUQQ-UHFFFAOYSA-N,C(CSCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5-undecafluoro-7-[(3,3,4,4,5,5,6,6,7,7,7-undecafluoroheptyl)sulfanyl]heptane;bis 5:2 fluorotelomer thioether;bis C7 Gamma-Omega perfluoro sulfide",JJIYMJZOUDYVGW-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-8-[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulfanyl]octane;bis 6:2 fluorotelomer thioether;bis C8 Gamma-Omega perfluoro sulfide",JYSFLRKQMINJRB-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7-pentadecafluoro-9-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-pentadecafluorononyl)sulfanyl]nonane;bis 7:2 fluorotelomer thioether;bis C9 Gamma-Omega perfluoro sulfide",FRAAVXBHCVTLNX-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-nonadecafluoro-11-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-nonadecafluoroundecyl)sulfanyl]undecane;bis 9:2 fluorotelomer thioether;bis C11 Gamma-Omega perfluoro sulfide",FLNNAZNQEVIOIU-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-henicosafluoro-12-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododecyl)sulfanyl]dodecane;bis 10:2 fluorotolomer thioether;bis C12 Gamma-Omega perfluoro sulfide",RKODDBUGNQNGFJ-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-tricosafluoro-13-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-tricosafluorotridecyl)sulfanyl]tridecane;bis 11:2 fluorotelomer thioether;bis C13 Gamma-Omega perfluoro sulfide",SNZILTHQUQUQLO-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12-pentacosafluoro-14-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluorotetradecyl)sulfanyl]tetradecane;bis 12:2 fluorotelomer thioether;bis C14 Gamma-Omega perfluoro sulfide",AOEVWFUVAPMGLY-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13-heptacosafluoro-15-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,15-heptacosafluoropentadecyl)sulfanyl]pentadecane;bis 13:2 fluorotelomer thioether;bis C15 Gamma-Omega perfluoro sulfide",MXULQXBCQZNRJY-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14-nonacosafluoro-16-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,16-nonacosafluorohexadecyl)sulfanyl]hexadecane;bis 14:2 fluorotelomer thioether;bis C16 Gamma-Omega perfluoro sulfide",RZNUEKOMMAGTCZ-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15-hentriacontafluoro-17-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,17-hentriacontafluoroheptadecyl)sulfanyl]heptadecane;bis 15:2 fluorotelomer thioether;bis C17 Gamma-Omega perfluoro sulfide",OZXVFFYQJRWBKB-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16-tritriacontafluoro-18-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,18-tritriacontafluorooctadecyl)sulfanyl]octadecane;bis 16:2 fluorotelomer thioether;bis C18 Gamma-Omega perfluoro sulfide",YMMPOYAEIABFGV-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17-pentatriacontafluoro-19-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,19-pentatriacontafluorononadecyl)sulfanyl]nonadecane;bis 17:2 fluorotelomer thioether;bis C19 Gamma-Omega perfluoro sulfide",YUOKFQSFJADQHN-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18-heptatriacontafluoro-20-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,20-heptatriacontafluoroicosyl)sulfanyl]icosane;bis 18:2 fluorotelomer thioether;bis C20 Gamma-Omega perfluoro sulfide",NFBKRGIIKDVLRT-UHFFFAOYSA-N,C(CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-4-iodobutane;2:2 fluorotelomer iodide;C4 Gamma-Omega Perfluoro Iodine",PPXVPFPTMXFUDE-UHFFFAOYSA-N,C(CI)C(C(F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15-hentriacontafluoro-17-iodoheptadecane;15:2 fluorotelomer iodide;C17 Gamma-Omega Perfluoro Iodine",AXKCKILDTKIEOJ-UHFFFAOYSA-N,C(CI)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17-pentatriacontafluoro-19-iodononadecane;17:2 fluorotelomer iodide;C19 Gamma-Omega Perfluoro Iodine",BAPYVUHBEQJSBS-UHFFFAOYSA-N,C(CI)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-ol;6:2 fluorotelomer alcohol;C8 Gamma-Omega Perfluoro Alcohol",YZZOCUXLHPDRAH-UHFFFAOYSA-N,C(CO)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-nonadecafluoroundecane-1-thiol;9:2 fluorotelomer thiol;C11 Gamma-Omega perfluoro thiol",IXVWKYDHPDEHMX-UHFFFAOYSA-N,C(CS)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"11:2 fluototelomer thiol;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-tricosafluorotridecane-1-thiol;C13 Gamma-Omega perfluoro thiol",VAMVCQQDEDWVPJ-UHFFFAOYSA-N,C(CS)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"13:2 fluorotelomer thiol;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,15-heptacosafluoropentadecane-1-thiol;C15 Gamma-Omega perfluoro thiol",NWZBXAWRKDFIRO-UHFFFAOYSA-N,C(CS)C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"15:2 fluorotelomer thiol;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,17-hentriacontafluoroheptadecane-1-thiol;C17 Gamma-Omega perfluoro thiol",YRGAPZBWQQLCQV-UHFFFAOYSA-N,C(CS)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"16:2 fluorotelomer thiol;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,18-tritriacontafluorooctadecane-1-thiol;C18 Gamma-Omega perfluoro thiol",IPLJZZLVQSZCSD-UHFFFAOYSA-N,C(CS)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"17:2 fluorotelomer thiol;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,19-pentatriacontafluorononadecane-1-thiol;C19 Gamma-Omega perfluoro thiol",DBMZMTFIGKNIKP-UHFFFAOYSA-N,C(CS)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"18:2 fluorotelomer thiol;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,20-heptatriacontafluoroicosane-1-thiol;C20 Gamma-Omega perfluoro thiol",NKZMYZDSQPHATB-UHFFFAOYSA-N,C(CS)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)[3-({4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,20-heptatriacontafluoroicosyl)sulfanyl]-2-methyl-3-oxobutyl}amino)propyl]dimethylazanium;18:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C20-alkyl)thio]acetyl] 1-Propanaminium",MXDVADSVBGDHGT-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)dimethyl[3-({2-methyl-3-oxo-4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,19-pentatriacontafluorononadecyl)sulfanyl]butyl}amino)propyl]azanium;17:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C19-alkyl)thio]acetyl] 1-Propanaminium",FXYFNGBKSCLMDO-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)dimethyl[3-({2-methyl-3-oxo-4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,18-tritriacontafluorooctadecyl)sulfanyl]butyl}amino)propyl]azanium;16:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C18-alkyl)thio]acetyl] 1-Propanaminium",SECJFDBLWJILQN-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)[3-({4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,17-hentriacontafluoroheptadecyl)sulfanyl]-2-methyl-3-oxobutyl}amino)propyl]dimethylazanium;15:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C17-alkyl)thio]acetyl] 1-Propanaminium",MWSLCKNXVAFKJJ-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)dimethyl[3-({2-methyl-4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,16-nonacosafluorohexadecyl)sulfanyl]-3-oxobutyl}amino)propyl]azanium;14:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C16-alkyl)thio]acetyl] 1-Propanaminium",DIEPJFDLAGHBDF-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)[3-({4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,15-heptacosafluoropentadecyl)sulfanyl]-2-methyl-3-oxobutyl}amino)propyl]dimethylazanium;13:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C15-alkyl)thio]acetyl] 1-Propanaminium",UWIJJQQBVDGYQV-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)dimethyl[3-({2-methyl-3-oxo-4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluorotetradecyl)sulfanyl]butyl}amino)propyl]azanium;12:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C14-alkyl)thio]acetyl] 1-Propanaminium",CHZMUZAGZWGREM-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)dimethyl[3-({2-methyl-3-oxo-4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-tricosafluorotridecyl)sulfanyl]butyl}amino)propyl]azanium;11:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C13-alkyl)thio]acetyl] 1-Propanaminium",YUOGOHNDMHPPAZ-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(carboxymethyl)[3-({4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododecyl)sulfanyl]-2-methyl-3-oxobutyl}amino)propyl]dimethylazanium;10:2 fluorotelomer thia methylketo propylamino propyl dimethylammonio ethanoic acid;3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(gamma-omega-perfluoro-C12-alkyl)thio]acetyl] 1-Propanaminium",JZWWWCDHLBBKGW-UHFFFAOYSA-O,CC(CNCCC[N+](C)(C)CC(=O)O)C(=O)CSCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
